Header/Country/country/Lng;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${Description language}
Header/Country/Action;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action}
Header/Country/Action[];${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action}
Header/Country/Action/operation;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Operation}
Header/Country/Action/operation/Code;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Operation} > ${ModificationTypeCode}
Header/Country/Action/operation/Description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Operation} > ${Description}
Header/Country/Action/operation/ValidFrom;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Operation} > ${Valid from}
Header/Country/Action/operation/ValidTo;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Operation} > ${Valid to}
Header/Country/Action/operation/_description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Operation} > ${_ description}
Header/Country/Action/operation/Lng;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Operation} > ${Description language}
Header/Country/Action/Unavailability;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability}
Header/Country/Action/Unavailability[];${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability}
Header/Country/Action/Unavailability/type;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Type}
Header/Country/Action/Unavailability/type/Code;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Type} > ${SystemUnavailabilityTypeCode}
Header/Country/Action/Unavailability/type/Description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Type} > ${Description}
Header/Country/Action/Unavailability/type/ValidFrom;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Type} > ${Valid from}
Header/Country/Action/Unavailability/type/ValidTo;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Type} > ${Valid to}
Header/Country/Action/Unavailability/type/_description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Type} > ${_ description}
Header/Country/Action/Unavailability/type/Lng;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Type} > ${Description language}
Header/Country/Action/Unavailability/functionality;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Functionality}
Header/Country/Action/Unavailability/functionality/Code;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Functionality} > ${BusinessFunctionalityCode}
Header/Country/Action/Unavailability/functionality/Description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Functionality} > ${Description}
Header/Country/Action/Unavailability/functionality/ValidFrom;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Functionality} > ${Valid from}
Header/Country/Action/Unavailability/functionality/ValidTo;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Functionality} > ${Valid to}
Header/Country/Action/Unavailability/functionality/Lng;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Functionality} > ${Description language}
Header/Country/Action/Unavailability/functionality/_description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Functionality} > ${_ description}
Header/Country/Action/Unavailability/startDateAndTime;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$StartDateAndTime}
Header/Country/Action/Unavailability/endDateAndTime;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$EndDateAndTime}
Header/Country/Action/Unavailability/explanation;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Explanation}
Header/Country/Action/Unavailability/explanation/Code;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Explanation} > ${UnavailabilityExplanationCode}
Header/Country/Action/Unavailability/explanation/Description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Explanation} > ${Description}
Header/Country/Action/Unavailability/explanation/ValidFrom;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Explanation} > ${Valid from}
Header/Country/Action/Unavailability/explanation/ValidTo;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Explanation} > ${Valid to}
Header/Country/Action/Unavailability/explanation/_description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Explanation} > ${_ description}
Header/Country/Action/Unavailability/explanation/Lng;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Explanation} > ${Description language}
Header/Country/Action/Unavailability/text;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Text}
Header/Country/Action/Unavailability/Fallback;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Fallback}
Header/Country/Action/Unavailability/Fallback/flag;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Fallback} > ${L_Model$$Flag}
Header/Country/Action/Unavailability/Fallback/text;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Action} ${IX_Action} > ${L_Model$$Unavailability} ${IX_Unavailability} > ${L_Model$$Fallback} > ${L_Model$$Text}
Header/SendingCountry;${L_main$$Header} > ${L_Model$$SendingCountry}
Header/SendingCountry/country;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country}
Header/SendingCountry/country/Code;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${CountryCode}
Header/SendingCountry/country/TccEntryDate;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${TccEntryDate}
Header/SendingCountry/country/NctsEntryDate;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${NctsEntryDate}
Header/SendingCountry/country/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${GeoNomenclatureCode}
Header/SendingCountry/country/CountryRegimeCode;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${CountryRegimeCode}
Header/SendingCountry/country/Description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${Description}
Header/SendingCountry/country/ValidFrom;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${Valid from}
Header/SendingCountry/country/ValidTo;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${Valid to}
Header/SendingCountry/country/Lng;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${Description language}
Header/SendingCountry/country/_description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Country} > ${_ description}
Header/SendingCountry/year;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Year}
Header/SendingCountry/month;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Month}
Header/SendingCountry/month/Code;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Month} > ${MonthOfYearCode}
Header/SendingCountry/month/Description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Month} > ${Description}
Header/SendingCountry/month/ValidFrom;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Month} > ${Valid from}
Header/SendingCountry/month/ValidTo;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Month} > ${Valid to}
Header/SendingCountry/month/_description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Month} > ${_ description}
Header/SendingCountry/month/Lng;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$Month} > ${Description language}
Header/SendingCountry/SystemApplicability;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability}
Header/SendingCountry/SystemApplicability[];${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability}
Header/SendingCountry/SystemApplicability/systemCode;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$SystemCode}
Header/SendingCountry/SystemApplicability/systemCode/Code;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$SystemCode} > ${CustomsSystems}
Header/SendingCountry/SystemApplicability/systemCode/Description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$SystemCode} > ${Description}
Header/SendingCountry/SystemApplicability/systemCode/ValidFrom;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$SystemCode} > ${Valid from}
Header/SendingCountry/SystemApplicability/systemCode/ValidTo;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$SystemCode} > ${Valid to}
Header/SendingCountry/SystemApplicability/systemCode/Lng;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$SystemCode} > ${Description language}
Header/SendingCountry/SystemApplicability/systemCode/_description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$SystemCode} > ${_ description}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics[];${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/statisticsType;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$StatisticsType}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/statisticsType/Code;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$StatisticsType} > ${StatisticsType}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/statisticsType/Description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$StatisticsType} > ${Description}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/statisticsType/ValidFrom;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$StatisticsType} > ${Valid from}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/statisticsType/ValidTo;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$StatisticsType} > ${Valid to}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/statisticsType/_description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$StatisticsType} > ${_ description}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/statisticsType/Lng;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$StatisticsType} > ${Description language}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements[];${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/Code;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${CountryCode}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/TccEntryDate;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${TccEntryDate}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/NctsEntryDate;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${NctsEntryDate}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${GeoNomenclatureCode}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/CountryRegimeCode;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${CountryRegimeCode}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/Description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${Description}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/ValidFrom;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${Valid from}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/ValidTo;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${Valid to}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/Lng;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${Description language}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/otherCountry/_description;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$OtherCountry} > ${_ description}
Header/SendingCountry/SystemApplicability/StatisticalCharacteristics/SeriesElements/counter;${L_main$$Header} > ${L_Model$$SendingCountry} > ${L_Model$$SystemApplicability} ${IX_SystemApplicability} > ${L_Model$$StatisticalCharacteristics} ${IX_StatisticalCharacteristics} > ${L_Model$$SeriesElements} ${IX_SeriesElements} > ${L_Model$$Counter}
